"predator","prey","ra","otu_phylum","otu_class","otu_order","otu_family","otu_genus","otu_species","site","sex","age","year","color","temperature","clouds","precipitation","cover_snow","weight","fat","muscle","winds","fresh_snow","clouds_height","snow_height","elevation","wing","p8","tarsus","beak_colour","first_reaction","provoking","flapping","time_min","time_hour","day","month","timekey","key_m100","capture_day","sex_genetics","total_reads","proportion","total_otu"
"N566881","otu89",509,"Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.00012236482893445,69
"N566881","otu56",1477,"Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.000355074366082873,69
"N566881","otu675",2,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu478",5,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,1.20201207204764e-06,69
"N566881","otu211",44,"Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,1.05777062340192e-05,69
"N566881","otu1",1436207,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.345267630391866,69
"N566881","otu300",150,"Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Lobosphaera","Lobosphaera incisa","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,3.60603621614293e-05,69
"N566881","otu906",116,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,2.78866800715053e-05,69
"N566881","otu716",99,"Streptophyta","Magnoliopsida","Solanales","Solanaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,2.37998390265433e-05,69
"N566881","otu463",2,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu18",1052,"Streptophyta","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.000252903339958824,69
"N566881","otu603",55,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,1.32221327925241e-05,69
"N566881","otu842",14,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,3.3656338017334e-06,69
"N566881","otu8",2,"Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu11",271,"Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,6.51490543049822e-05,69
"N566881","otu575",2,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu225",2,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Lavandula","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu824",220,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,5.28885311700962e-05,69
"N566881","otu247",67,"Streptophyta","Bryopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,1.61069617654384e-05,69
"N566881","otu2",621488,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.149407215726549,69
"N566881","otu447",2,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu759",2,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu847",3,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,7.21207243228585e-07,69
"N566881","otu931",2,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu544",11,"Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,2.64442655850481e-06,69
"N566881","otu389",13,"Streptophyta","Magnoliopsida","Asterales","Campanulaceae","Leptocodon","Leptocodon hirsutus","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,3.12523138732387e-06,69
"N566881","otu61",2438,"Streptophyta","Magnoliopsida","Asterales","Campanulaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.00058610108633043,69
"N566881","otu375",7,"Streptophyta","Bryopsida","Pottiales","Pottiaceae","Geheebia","Geheebia maxima","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,1.6828169008667e-06,69
"N566881","otu32",1007,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.000242085231310395,69
"N566881","otu42",4349,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Calluna","Calluna vulgaris","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.00104551010026704,69
"N566881","otu370",2,"Streptophyta","Bryopsida","Pottiales","Pottiaceae","Tortella","Tortella tortuosa","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu46",348,"Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Euphrasia","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,8.36600402145159e-05,69
"N566881","otu6",118772,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.0285530755642485,69
"N566881","otu27",42835,"Streptophyta","Magnoliopsida","Poales","Juncaceae","Oreojuncus","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.0102976374212321,69
"N566881","otu251",18,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Tetradenia","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.32724345937151e-06,69
"N566881","otu12",15928,"Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.00382912965671497,69
"N566881","otu254",2,"Streptophyta","Magnoliopsida","Poales","Poaceae","Calamagrostis","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu562",41,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,9.85649899079066e-06,69
"N566881","otu916",564,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.000135586961726974,69
"N566881","otu816",29,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,6.97167001787632e-06,69
"N566881","otu87",3766,"Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.000905355492666284,69
"N566881","otu496",2,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu38",4432,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymus","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.00106546350066303,69
"N566881","otu910",2,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu830",2,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu20",1767033,"Streptophyta","Magnoliopsida","Solanales","Solanaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.424798999541312,69
"N566881","otu736",2,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu54",9031,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos uva-ursi","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.00217107420453245,69
"N566881","otu136",174,"Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.18300201072579e-05,69
"N566881","otu202",4,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,9.61609657638114e-07,69
"N566881","otu878",11,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,2.64442655850481e-06,69
"N566881","otu33",4534,"Streptophyta","Magnoliopsida","Rosales","Rosaceae","Geum","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.0010899845469328,69
"N566881","otu479",11,"Streptophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Dryopteris","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,2.64442655850481e-06,69
"N566881","otu841",2,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu689",125,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,3.0050301801191e-05,69
"N566881","otu591",2,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N566881","otu178",143,"Chlorophyta","Chlorophyceae","Sphaeropleales","Chromochloridaceae","Chromochloris","Chromochloris zofingiensis","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,3.43775452605626e-05,69
"N566881","otu321",3,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Tetradenia","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,7.21207243228585e-07,69
"N566881","otu37",5361,"Streptophyta","Magnoliopsida","Rosales","Rosaceae","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.00128879734364948,69
"N566881","otu67",61,"Streptophyta","Magnoliopsida","Rosales","Rosaceae","Potentilla","Potentilla sischanensis","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,1.46645472789812e-05,69
"N566881","otu4",6182,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,0.0014861677258797,69
"N566881","otu846",2,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","f",6,2025,"black","-2,1",7,"no",96,39,3,2,0,"0",3200,150,2102,118,94.5,22,7.5,1,2,1,3,8,11,3,"2025-03-11 08:03","2025-03-11 06:23:00","2025-03-11","f",4159692,4.80804828819057e-07,69
"N588106","otu10",661500,"Streptophyta","Magnoliopsida","Poales","Poaceae","Unclassified","Unclassified","Corviglia","m",6,2023,"grey","-4",1,"no",98,45,5,1,1,"0",NA,NA,2473,128,94.5,22.5,4,NA,NA,NA,5,12,25,1,"2023-01-25 12:05","2023-01-25 10:25:00","2023-01-25","m",2655937,0.249064642723077,35
"N588106","otu46",13339,"Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Euphrasia","Unclassified","Corviglia","m",6,2023,"grey","-4",1,"no",98,45,5,1,1,"0",NA,NA,2473,128,94.5,22.5,4,NA,NA,NA,5,12,25,1,"2023-01-25 12:05","2023-01-25 10:25:00","2023-01-25","m",2655937,0.00502233298455498,35
"N588106","otu215",1122,"Streptophyta","Jungermanniopsida","Jungermanniales","Cephaloziellaceae","Unclassified","Unclassified","Corviglia","m",6,2023,"grey","-4",1,"no",98,45,5,1,1,"0",NA,NA,2473,128,94.5,22.5,4,NA,NA,NA,5,12,25,1,"2023-01-25 12:05","2023-01-25 10:25:00","2023-01-25","m",2655937,0.000422449779494017,35
"N588106","otu14",307980,"Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene acaulis","Corviglia","m",6,2023,"grey","-4",1,"no",98,45,5,1,1,"0",NA,NA,2473,128,94.5,22.5,4,NA,NA,NA,5,12,25,1,"2023-01-25 12:05","2023-01-25 10:25:00","2023-01-25","m",2655937,0.115959075836513,35
"N588106","otu123",578,"Streptophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","Unclassified","Corviglia","m",6,2023,"grey","-4",1,"no",98,45,5,1,1,"0",NA,NA,2473,128,94.5,22.5,4,NA,NA,NA,5,12,25,1,"2023-01-25 12:05","2023-01-25 10:25:00","2023-01-25","m",2655937,0.000217625643981766,35
"N588106","otu89",5761,"Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Unclassified","Corviglia","m",6,2023,"grey","-4",1,"no",98,45,5,1,1,"0",NA,NA,2473,128,94.5,22.5,4,NA,NA,NA,5,12,25,1,"2023-01-25 12:05","2023-01-25 10:25:00","2023-01-25","m",2655937,0.00216910265567293,35
"N588106","otu193",2083,"Streptophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Polytrichum","Unclassified","Corviglia","m",6,2023,"grey","-4",1,"no",98,45,5,1,1,"0",NA,NA,2473,128,94.5,22.5,4,NA,NA,NA,5,12,25,1,"2023-01-25 12:05","2023-01-25 10:25:00","2023-01-25","m",2655937,0.000784280651235327,35
"N588106","otu24",84,"Streptophyta","Magnoliopsida","Poales","Poaceae","Sesleria","Sesleria caerulea","Corviglia","m",6,2023,"grey","-4",1,"no",98,45,5,1,1,"0",NA,NA,2473,128,94.5,22.5,4,NA,NA,NA,5,12,25,1,"2023-01-25 12:05","2023-01-25 10:25:00","2023-01-25","m",2655937,3.16272562188034e-05,35
"N588106","otu146",3,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Unclassified","Unclassified","Corviglia","m",6,2023,"grey","-4",1,"no",98,45,5,1,1,"0",NA,NA,2473,128,94.5,22.5,4,NA,NA,NA,5,12,25,1,"2023-01-25 12:05","2023-01-25 10:25:00","2023-01-25","m",2655937,1.12954486495726e-06,35
